Site,date,TempInSitu,Salinity_psu,Depth,pH,DO_mg_L,Rn_dpm_L,PAR_calc
Cabral,2021-09-02T19:08:00Z,27.181967115903,36.5863603966985,0.134,7.961092104671478,10.591,NA,88.17485875884086
Cabral,2021-09-02T19:09:00Z,27.011897574124,36.4757945146417,0.129,7.985275990678056,10.547,NA,84.1888087373627
Cabral,2021-09-02T19:10:00Z,27.041828032345,36.4976851258643,0.115,7.992078161647788,10.424,NA,82.64466036721205
Cabral,2021-09-02T19:11:00Z,27.101758490566,36.5470206420933,0.127,7.973378316796,10.526,NA,132.4625243279661
Cabral,2021-09-02T19:12:00Z,27.1216889487871,36.5690209598654,0.117,7.983366949451063,10.499,NA,107.33390388504631
Cabral,2021-09-02T19:13:00Z,27.0716194070081,36.5465777683156,0.167,7.989499186460771,10.274,NA,99.67853604331685
Cabral,2021-09-02T19:14:00Z,26.8315498652291,36.4606452498964,0.12,7.991020410603221,9.797,NA,83.15003373788932
Cabral,2021-09-02T19:15:00Z,26.7514803234501,36.4521912268405,0.095,8.000989234193995,9.522,NA,83.23426114573158
Cabral,2021-09-02T19:16:00Z,26.4914107816712,36.2353012778664,0.089,7.999485622335081,9.668,NA,193.76588563004407
Cabral,2021-09-02T19:17:00Z,26.6613412398922,36.4783314686098,0.125,8.002600204014152,9.787,NA,92.24413898622151
Cabral,2021-09-02T19:18:00Z,26.6512716981132,36.4229358785728,0.109,7.999912304199792,9.913,NA,80.90381276981134
Cabral,2021-09-02T19:19:00Z,26.9012021563342,36.5281278727758,0.098,8.01459304879835,10.295,NA,93.39458310917689
Cabral,2021-09-02T19:20:00Z,27.0211326145553,36.5486470455634,0.134,8.008748575502938,10.356,NA,103.40851325456242
Cabral,2021-09-02T19:21:00Z,27.0310630727763,36.567635963237,0.084,8.019189022529421,10.246,NA,89.43784501876144
Cabral,2021-09-02T19:22:00Z,26.9109935309973,36.4883782757151,0.118,8.015683151682817,10.341,NA,176.40932084694214
Cabral,2021-09-02T19:23:00Z,27.0909239892183,36.5931108165505,0.116,8.018441520519183,10.253,NA,109.68869469878337
Cabral,2021-09-02T19:24:00Z,27.0208544474394,36.5300453721026,0.129,8.017773890406234,10.329,NA,318.0214955610609
Cabral,2021-09-02T19:25:00Z,27.0907849056604,36.5878072860809,0.111,8.00900530245119,10.198,NA,174.62240602674865
Cabral,2021-09-02T19:26:00Z,26.9707153638814,36.588322137646,0.092,8.001234252694552,10.064,NA,96.81738672083156
Cabral,2021-09-02T19:27:00Z,26.9806458221024,36.6288543354386,0.081,8.012223438786027,10.25,NA,92.63698248319633
Cabral,2021-09-02T19:28:00Z,27.0905762803235,36.641893429008,0.093,8.022327297065637,10.234,NA,93.87157326322995
Cabral,2021-09-02T19:29:00Z,26.9905067385445,36.6345029881287,0.119,7.992856392918648,10.27,NA,97.71505502754007
Cabral,2021-09-02T19:30:00Z,26.9904371967655,36.6534797096009,0.099,7.999381762901379,10.007,NA,158.16817291091866
Cabral,2021-09-02T19:31:00Z,26.8603676549865,36.6083972010084,0.095,8.022147214454915,10.057,NA,168.25495877079447
Cabral,2021-09-02T19:32:00Z,26.9602981132075,36.6260707878186,0.14,8.035608522190927,9.984,NA,194.76988996361615
Cabral,2021-09-02T19:33:00Z,26.9002285714286,36.6305163816158,0.106,8.034893221343728,9.843,NA,221.85504384035812
Cabral,2021-09-02T19:34:00Z,26.8001590296496,36.6801584541873,0.134,8.033069640231888,9.745,NA,298.3008937931954
Cabral,2021-09-02T19:35:00Z,26.7400894878706,36.6688000453108,0.111,8.04733027965048,9.573,NA,190.2513917598335
Cabral,2021-09-02T19:36:00Z,26.7100199460916,36.6818743154405,0.091,8.037704190380753,9.58,NA,120.8694095789142
Cabral,2021-09-02T19:37:00Z,26.7199504043127,36.7061835243101,0.111,8.052010318851668,9.663,NA,96.36853445211455
Cabral,2021-09-02T19:38:00Z,26.6298808625337,36.7482627833585,0.096,8.03152044017807,9.836,NA,91.5987331622564
Cabral,2021-09-02T19:39:00Z,26.9098113207547,36.676653313405,0.15,8.059474688424123,9.765,NA,87.50122700549764
Cabral,2021-09-02T19:40:00Z,26.7897417789757,36.704537044560396,0.168,8.028266536167525,9.595,NA,90.72879885732618
Cabral,2021-09-02T19:41:00Z,26.7196722371968,36.6687926604272,0.121,8.00671384815134,9.411,NA,109.29625266276344
Cabral,2021-09-02T19:42:00Z,26.5996026954178,36.7079865035157,0.125,8.052334191100199,9.228,NA,102.62332422166219
Cabral,2021-09-02T19:43:00Z,26.4595331536388,36.7714252517798,0.126,8.021292103379967,9.222,NA,167.24934916636266
Cabral,2021-09-02T19:44:00Z,26.3394636118598,36.8139311290756,0.121,8.08047875403214,9.223,NA,140.99818360337304
Cabral,2021-09-02T19:45:00Z,26.5293940700809,36.774579774688704,0.171,8.059055625866604,9.076,NA,172.52812046311738
Cabral,2021-09-02T19:46:00Z,26.3893245283019,36.7392476300011,0.114,8.032569133132931,9.2,NA,244.86488367068523
Cabral,2021-09-02T19:47:00Z,26.4992549865229,36.785245736984,0.172,8.004695328851474,9.14,NA,228.70291097992595
Cabral,2021-09-02T19:48:00Z,26.4291854447439,36.7795303783497,0.145,8.059420505032556,9.343,NA,281.85825928293707
Cabral,2021-09-02T19:49:00Z,26.469115902965,36.7905374037725,0.124,7.998183347279421,9.409,NA,313.20431493161595
Cabral,2021-09-02T19:50:00Z,26.579046361186,36.7590915621245,0.135,8.061963908371343,9.391,NA,257.5386118908609
Cabral,2021-09-02T19:51:00Z,26.498976819407,36.7237720770195,0.094,7.9816093480124435,9.392,NA,237.82899486610404
Cabral,2021-09-02T19:52:00Z,26.578907277628,36.7833501504281,0.201,8.016884422563264,9.27,NA,337.2761286382047
Cabral,2021-09-02T19:53:00Z,26.4288377358491,36.7797450164165,0.119,8.046697410370243,9.349,NA,166.1039974084306
Cabral,2021-09-02T19:54:00Z,26.4787681940701,36.7345455153189,0.142,8.041678629472065,9.417,NA,182.13173793270835
Cabral,2021-09-02T19:55:00Z,26.5686986522911,36.748476259279,0.162,8.030172470526708,9.534,NA,235.54794579652298
Cabral,2021-09-02T19:56:00Z,26.5886291105121,36.7138607093413,0.153,7.973070323288199,9.584,NA,177.33062365509977
Cabral,2021-09-02T19:57:00Z,26.6085595687332,36.6979860964913,0.15,8.040187585583395,9.53,NA,183.55505723132592
Cabral,2021-09-02T19:58:00Z,26.7184900269542,36.6829055620555,0.121,8.026448980340472,9.68,NA,211.2436077955099
Cabral,2021-09-02T19:59:00Z,26.8784204851752,36.6877768134733,0.128,8.042728441070908,9.577,NA,171.32727760016496
Cabral,2021-09-02T20:00:00Z,26.7083509433962,36.6480822554481,0.127,8.030456619171611,9.651,NA,196.19212539197542
Cabral,2021-09-02T20:01:00Z,26.8582814016173,36.7280447778382,0.186,8.03776790445593,9.572,NA,159.36996730119427
Cabral,2021-09-02T20:02:00Z,26.7482118598383,36.6620164024492,0.159,8.055210258168426,9.49,NA,200.54173546541278
Cabral,2021-09-02T20:03:00Z,26.7081423180593,36.6374986809144,0.143,8.041392871224582,9.651,NA,148.57865446340656
Cabral,2021-09-02T20:04:00Z,26.8680727762803,36.7445661890954,0.152,7.995264102848635,9.63,NA,293.2007178114982
Cabral,2021-09-02T20:05:00Z,26.8180032345013,36.7114222193409,0.177,7.978326017938402,9.565,NA,99.06146691564936
Cabral,2021-09-02T20:06:00Z,26.7679336927224,36.6409057225452,0.132,7.972833635336612,9.635,NA,151.7384945647209
Cabral,2021-09-02T20:07:00Z,26.8578641509434,36.6851294319644,0.179,8.020099879691594,9.569,NA,153.16442044161158
Cabral,2021-09-02T20:08:00Z,26.8477946091644,36.6554850216522,0.163,7.9581625201676545,9.577,NA,138.78772803609172
Cabral,2021-09-02T20:09:00Z,26.8277250673854,36.6498521103257,0.17,8.02536780335083,9.452,NA,138.73176332419098
Cabral,2021-09-02T20:10:00Z,26.7376555256065,36.6354244540759,0.198,8.014250561196807,9.283,NA,142.06133611510813
Cabral,2021-09-02T20:11:00Z,26.5875859838275,36.6077180079414,0.15,8.024746182575349,9.31,NA,93.05787596664231
Cabral,2021-09-02T20:12:00Z,26.6975164420485,36.6458146328897,0.182,8.05633928662272,9.232,NA,118.79635990728275
Cabral,2021-09-02T20:13:00Z,26.6874469002695,36.6484350330088,0.175,8.077235820913545,9.126,NA,115.46213087803699
Cabral,2021-09-02T20:14:00Z,26.4373773584906,36.6819093742616,0.167,8.03102698175942,9.101,NA,98.50047517023631
Cabral,2021-09-02T20:15:00Z,26.4173078167116,36.6979003699978,0.157,7.994318229339398,9.25,NA,104.05346230237774
Cabral,2021-09-02T20:16:00Z,26.7072382749326,36.7212248029084,0.203,7.95895641197948,9.312,NA,96.11604974355578
Cabral,2021-09-02T20:17:00Z,26.6571687331536,36.7072789989865,0.177,7.952999771096291,9.299,NA,79.64018066921199
Cabral,2021-09-02T20:18:00Z,26.6970991913747,36.6996450965562,0.173,8.010391688098705,9.177,NA,85.95738502219683
Cabral,2021-09-02T20:19:00Z,26.6470296495957,36.712636591114,0.137,8.037063725409567,9.321,NA,79.52785318793758
Cabral,2021-09-02T20:20:00Z,26.8069601078167,36.8036981179152,0.195,8.002368967469739,9.217,NA,75.00604474869033
Cabral,2021-09-02T20:21:00Z,26.6568905660377,36.7692706696256,0.161,8.004738519755678,9.223,NA,60.533650626268354
Cabral,2021-09-02T20:22:00Z,26.6368210242588,36.7690812233726,0.144,8.051405898051332,9.122,NA,55.163031942509406
Cabral,2021-09-02T20:23:00Z,26.5867514824798,36.7579032929138,0.155,8.009069736244282,9.117,NA,51.05657882618107
Cabral,2021-09-02T20:24:00Z,26.6266819407008,36.8013626745845,0.225,7.992412519294913,9.154,NA,42.446631380094914
Cabral,2021-09-02T20:25:00Z,26.7166123989218,36.8323321515098,0.171,7.965856966503388,9.226,NA,46.27382168428812
Cabral,2021-09-02T20:26:00Z,26.7665428571429,36.8358078226435,0.173,7.97626970455828,9.17,NA,35.52169553983913
Cabral,2021-09-02T20:27:00Z,26.7664733153639,36.8440272813048,0.195,7.96075746951228,9.157,NA,41.65857177289581
Cabral,2021-09-02T20:28:00Z,26.7464037735849,36.8166584075268,0.23,7.991613612490406,9.126,NA,38.47781127100825
Cabral,2021-09-02T20:29:00Z,26.7663342318059,36.8685723743467,0.214,7.981145330926656,9.119,NA,29.10090378644236
Cabral,2021-09-02T20:30:00Z,26.746264690027,36.8086377036707,0.168,7.984589072675765,9.125,NA,25.664205738012242
Cabral,2021-09-02T20:31:00Z,26.736195148248,36.7761109212315,0.187,8.024664228598194,9.115,NA,32.45241364109461
Cabral,2021-09-02T20:32:00Z,26.756125606469,36.7899056391178,0.17,7.9819382751845716,9.057,NA,33.691457536366215
Cabral,2021-09-02T20:33:00Z,26.68605606469,36.7485776532471,0.159,8.032166992312746,9.042,NA,19.2114503078883
Cabral,2021-09-02T20:34:00Z,26.6059865229111,36.7800905513584,0.15,7.988479834175717,8.991,NA,22.226802529155975
Cabral,2021-09-02T20:35:00Z,26.5959169811321,36.7746109521765,0.191,8.007944682384782,8.944,NA,18.760509883170016
Cabral,2021-09-02T20:36:00Z,26.5658474393531,36.8067232191404,0.269,8.023140832914521,8.942,NA,24.255519218066183
Cabral,2021-09-02T20:37:00Z,26.5857778975741,36.8392966572186,0.269,8.012306799298827,8.958,NA,25.32613177557141
Cabral,2021-09-02T20:38:00Z,26.6357083557951,36.8237228665263,0.182,8.02165471027978,8.952,NA,15.321690136399411
Cabral,2021-09-02T20:39:00Z,26.6556388140162,36.797007631674,0.212,7.987573284762591,8.896,NA,17.886778281565057
Cabral,2021-09-02T20:40:00Z,26.6055692722372,36.8099532778538,0.18,8.010223900617726,8.85,NA,15.43444951192214
Cabral,2021-09-02T20:41:00Z,26.5254997304582,36.8550376128914,0.207,7.995599998384106,8.852,NA,12.474264518765267
Cabral,2021-09-02T20:42:00Z,26.5654301886792,36.8743836881257,0.221,8.016183195222991,8.786,NA,11.79757741191861
Cabral,2021-09-02T20:43:00Z,26.4953606469003,36.8926674350037,0.187,8.006803952814138,8.801,NA,10.613309255288186
Cabral,2021-09-02T20:44:00Z,26.6452911051213,36.9079699927846,0.23,8.035140984392479,8.749,NA,8.018905752189312
Cabral,2021-09-02T20:45:00Z,26.6252215633423,36.9104443148137,0.219,8.016653448711446,8.707,NA,7.849691580868239
Cabral,2021-09-02T20:46:00Z,26.6251520215633,36.924059153889,0.205,8.040453176528477,8.736,NA,6.129250584755937
Cabral,2021-09-02T20:47:00Z,26.6250824797844,36.880704262778,0.232,8.013264074139736,8.717,NA,5.593339472678053
Cabral,2021-09-02T20:48:00Z,26.5950129380054,36.8857934359212,0.164,8.033122729880779,8.706,NA,4.775336866419821
Cabral,2021-09-02T20:49:00Z,26.5849433962264,36.9127927512128,0.208,8.034973861006913,8.689,NA,4.549673954570608
Cabral,2021-09-02T20:50:00Z,26.5748738544474,36.885685764327,0.192,8.038017280811596,8.674,NA,3.9572943663588376
Cabral,2021-09-02T20:51:00Z,26.6048043126685,36.9647608304388,0.196,8.031584272769644,8.65,NA,3.70341099583311
Cabral,2021-09-02T20:52:00Z,26.6247347708895,36.9487780213462,0.209,8.043627994455171,8.621,NA,3.0263698883536563
Cabral,2021-09-02T20:53:00Z,26.5646652291105,36.9100196035148,0.244,8.044916701649004,8.592,NA,2.3210896770433465
Cabral,2021-09-02T20:54:00Z,26.5145956873315,36.9419930337221,0.219,8.029793036054386,8.615,NA,2.1518180141683843
Cabral,2021-09-02T20:55:00Z,26.5345261455526,36.9287630098039,0.196,8.037612549962486,8.589,NA,1.813269564492657
Cabral,2021-09-02T20:56:00Z,26.5744566037736,36.9482736565057,0.242,7.9804761716867825,8.58,NA,1.3618610039957275
Cabral,2021-09-02T20:57:00Z,26.5243870619946,36.9178871652059,0.239,8.004993688327819,8.574,NA,1.107938351084158
Cabral,2021-09-02T20:58:00Z,26.4543175202156,36.9605565284451,0.206,8.03571183459755,8.54,NA,0.8257975626511325
Cabral,2021-09-02T20:59:00Z,26.4242479784367,36.9468174873721,0.21,8.010163759194196,8.507,NA,0.6282961876349873
Cabral,2021-09-02T21:00:00Z,26.3241784366577,36.9947609756962,0.187,8.006331695911559,8.529,NA,0.4590074442967307
Cabral,2021-09-02T21:01:00Z,26.4941088948787,36.9394236143447,0.222,7.990302210419418,8.558,NA,0.3461473331080924
Cabral,2021-09-02T21:02:00Z,26.4940393530997,36.9774520440428,0.181,8.025365728063894,8.544,NA,0.12042483318509767
Cabral,2021-09-02T21:03:00Z,26.4939698113208,36.9584289714099,0.224,8.018053913154874,8.539,NA,0.0075624444434652105
Cabral,2021-09-02T21:04:00Z,26.4739002695418,36.9474511150678,0.196,7.991394117572621,8.5,NA,-0.10530070349341258
Cabral,2021-09-02T21:05:00Z,26.5238307277628,36.9643378746321,0.285,8.01422306519108,8.436,NA,-0.18994856267090654
Cabral,2021-09-02T21:06:00Z,26.3837611859838,36.9792717146895,0.181,7.96500611286084,8.488,NA,-0.24638070603759843
Cabral,2021-09-02T21:07:00Z,26.5136916442049,36.9696861258169,0.217,7.9807174313160765,8.466,NA,-0.3028130392085586
Cabral,2021-09-02T21:08:00Z,26.5236221024259,36.9834507777821,0.188,7.962369664911675,8.437,NA,-0.35924556218014914
Cabral,2021-09-02T21:09:00Z,26.4635525606469,37.0018610937086,0.226,7.991614382527871,8.412,NA,-0.38746189484299975
Cabral,2021-09-02T21:10:00Z,26.4834830188679,36.9830641474802,0.215,7.955356428850934,8.343,NA,-0.41567827495600795
Cabral,2021-09-02T21:11:00Z,26.2734134770889,37.0247269965737,0.183,7.959879183592257,8.379,NA,-0.44389470251917373
Cabral,2021-09-02T21:12:00Z,26.43334393531,37.0261240018067,0.251,7.978565589311509,8.347,NA,-0.44389470251917373
Cabral,2021-09-02T21:13:00Z,26.453274393531,36.9747502577953,0.272,7.973106933763147,8.272,NA,-0.4721111775324971
Cabral,2021-09-02T21:14:00Z,26.263204851752,37.038335293041,0.199,7.966241898864331,8.37,NA,-0.4721111775324971
Cabral,2021-09-02T21:15:00Z,26.483135309973,37.0105059887152,0.324,7.971077633030021,8.344,NA,-0.500327699999616
Cabral,2021-09-02T21:16:00Z,26.3730657681941,36.9985456825496,0.26,7.945238959947185,8.315,NA,-0.500327699999616
Cabral,2021-09-02T21:17:00Z,26.3329962264151,37.0118273314497,0.233,7.946746770443029,8.375,NA,-0.500327699999616
Cabral,2021-09-02T21:18:00Z,26.3629266846361,36.963346688206,0.199,7.994680193523025,8.311,NA,-0.500327699999616
Cabral,2021-09-02T21:19:00Z,26.3528571428571,36.9363400130616,0.218,7.970639865618954,8.308,NA,-0.500327699999616
Cabral,2021-09-02T21:20:00Z,26.3627876010782,37.0067697264899,0.217,7.93769251527541,8.321,NA,-0.500327699999616
Cabral,2021-09-02T21:21:00Z,26.2627180592992,37.0061796424473,0.251,7.965468692301512,8.257,NA,-0.500327699999616
Cabral,2021-09-02T21:22:00Z,26.242648517520198,37.0034148271489,0.22,7.970137379047604,8.304,NA,-0.500327699999616
Cabral,2021-09-02T21:23:00Z,26.3725789757412,36.9501246088595,0.285,7.952126640072248,8.288,NA,-0.500327699999616
Cabral,2021-09-02T21:24:00Z,26.2925094339623,36.9821323276706,0.269,7.9628300823987,8.324,NA,-0.500327699999616
Cabral,2021-09-02T21:25:00Z,26.4324398921833,36.999505976864,0.245,7.965196503408968,8.317,NA,-0.500327699999616
Cabral,2021-09-02T21:26:00Z,26.4323703504043,36.9507339964227,0.258,7.975920493839096,8.288,NA,-0.500327699999616
Cabral,2021-09-02T21:27:00Z,26.3823008086253,36.9801800255929,0.197,7.951488829095256,8.27,NA,-0.500327699999616
Cabral,2021-09-02T21:28:00Z,26.3722312668464,36.9612079281857,0.235,7.94031150102561,8.247,NA,-0.500327699999616
Cabral,2021-09-02T21:29:00Z,26.3321617250674,36.9744592728855,0.22,7.962576128231047,8.301,NA,-0.500327699999616
Cabral,2021-09-02T21:30:00Z,26.4120921832884,37.0103467019061,0.249,7.962240836313336,8.311,NA,-0.500327699999616
Cabral,2021-09-02T21:31:00Z,26.4520226415094,36.970138519519,0.271,7.95255372834835,8.315,NA,-0.500327699999616
Cabral,2021-09-02T21:32:00Z,26.4619530997305,37.0082449795955,0.219,7.955427062892336,8.318,NA,-0.500327699999616
Cabral,2021-09-02T21:33:00Z,26.4518835579515,36.9729196576835,0.31,7.971922141377211,8.277,NA,-0.500327699999616
Cabral,2021-09-02T21:34:00Z,26.4118140161725,36.9780095558165,0.281,7.945718245065792,8.259,NA,-0.500327699999616
Cabral,2021-09-02T21:35:00Z,26.4017444743935,36.9779295702701,0.267,7.940526644219554,8.27,NA,-0.500327699999616
Cabral,2021-09-02T21:36:00Z,26.4216749326146,37.002560132333,0.287,7.960938815555705,8.263,NA,-0.500327699999616
Cabral,2021-09-02T21:37:00Z,26.4216053908356,37.0026033986471,0.271,7.972802531721223,8.246,NA,-0.500327699999616
Cabral,2021-09-02T21:38:00Z,26.4215358490566,37.0325304902458,0.305,7.939879737250019,8.193,NA,-0.500327699999616
Cabral,2021-09-02T21:39:00Z,26.3014663072776,37.0423718677234,0.256,7.951750729774547,8.217,NA,-0.500327699999616
Cabral,2021-09-02T21:40:00Z,26.3513967654987,37.0075890626388,0.245,7.9449291455815745,8.237,NA,-0.500327699999616
Cabral,2021-09-02T21:41:00Z,26.4213272237197,37.0054731443538,0.294,7.945711457377771,8.241,NA,-0.500327699999616
Cabral,2021-09-02T21:42:00Z,26.4312576819407,37.0083298763885,0.242,7.957454487038169,8.223,NA,-0.500327699999616
Cabral,2021-09-02T21:43:00Z,26.4111881401617,36.9973505286998,0.294,7.980326811869093,8.195,NA,-0.500327699999616
Cabral,2021-09-02T21:44:00Z,26.4211185983828,37.0246264994447,0.299,7.983219934654817,8.179,NA,-0.500327699999616
Cabral,2021-09-02T21:45:00Z,26.3810490566038,36.9917526306567,0.31,7.995507292864446,8.184,NA,-0.500327699999616
Cabral,2021-09-02T21:46:00Z,26.3609795148248,36.9781270763617,0.224,8.004211103784645,8.212,NA,-0.500327699999616
Cabral,2021-09-02T21:47:00Z,26.4109099730458,37.0110825303389,0.27,8.000692879294341,8.188,NA,-0.500327699999616
Cabral,2021-09-02T21:48:00Z,26.4108404312668,36.9515017401906,0.303,7.990144762769231,8.216,NA,-0.500327699999616
Cabral,2021-09-02T21:49:00Z,26.4107708894879,36.9759612011255,0.319,7.985117390804967,8.202,NA,-0.500327699999616
Cabral,2021-09-02T21:50:00Z,26.4107013477089,36.986792195776,0.281,8.011843764469592,8.133,NA,-0.500327699999616
Cabral,2021-09-02T21:51:00Z,26.3506318059299,36.9863910792282,0.249,7.99897336465299,8.136,NA,-0.500327699999616
Cabral,2021-09-02T21:52:00Z,26.2405622641509,37.0182455796468,0.27,8.007109105726702,8.137,NA,-0.500327699999616
Cabral,2021-09-02T21:53:00Z,26.180492722372,37.0857228343687,0.233,8.002508469410706,8.17,NA,-0.500327699999616
Cabral,2021-09-02T21:54:00Z,26.260423180593,37.0427769265582,0.267,8.019609499115546,8.165,NA,-0.500327699999616
Cabral,2021-09-02T21:55:00Z,26.350353638814,37.0163398881463,0.234,8.015256351605734,8.134,NA,-0.500327699999616
Cabral,2021-09-02T21:56:00Z,26.350284097035,37.0272581930751,0.277,7.992290563281093,8.124,NA,-0.500327699999616
Cabral,2021-09-02T21:57:00Z,26.3302145552561,37.0244394908752,0.338,8.015955992760526,8.125,NA,-0.500327699999616
Cabral,2021-09-02T21:58:00Z,26.3601450134771,37.0084153723746,0.31,8.001917089600008,8.147,NA,-0.500327699999616
Cabral,2021-09-02T21:59:00Z,26.4000754716981,37.0305165233965,0.304,8.017098067859886,8.16,NA,-0.500327699999616
Cabral,2021-09-02T22:00:00Z,26.4300059299191,37.0010199942414,0.294,8.013794823529304,8.136,NA,-0.500327699999616
Cabral,2021-09-02T22:01:00Z,26.4199363881402,37.0335266785189,0.233,7.997729979820415,8.099,NA,-0.500327699999616
Cabral,2021-09-02T22:02:00Z,26.3998668463612,36.9845649845323,0.254,7.996601671805331,8.099,NA,-0.500327699999616
Cabral,2021-09-02T22:03:00Z,26.2997973045822,37.0190846793996,0.317,7.979080928853908,8.088,NA,-0.500327699999616
Cabral,2021-09-02T22:04:00Z,26.3197277628032,37.0030094565466,0.301,7.973073712397013,8.055,NA,-0.500327699999616
Cabral,2021-09-02T22:05:00Z,26.2496582210243,37.010742188395,0.267,7.99600191330727,8.065,NA,-0.500327699999616
Cabral,2021-09-02T22:06:00Z,26.3195886792453,37.0084998250061,0.274,8.009041229067345,8.061,NA,-0.500327699999616
Cabral,2021-09-02T22:07:00Z,26.3195191374663,37.0166490009566,0.265,8.012104491738878,8.068,NA,-0.500327699999616
Cabral,2021-09-02T22:08:00Z,26.3494495956873,37.0169031302954,0.24,7.99978408675721,8.051,NA,-0.500327699999616
Cabral,2021-09-02T22:09:00Z,26.3693800539084,37.0659969250409,0.397,7.996725073473312,8.046,NA,-0.500327699999616
Cabral,2021-09-02T22:10:00Z,26.3593105121294,37.0523563737657,0.385,8.003943743377468,8.054,NA,-0.500327699999616
Cabral,2021-09-02T22:11:00Z,26.3492409703504,37.0631652553045,0.29,7.986049453806997,8.077,NA,-0.500327699999616
Cabral,2021-09-02T22:12:00Z,26.3791714285714,37.0200553475659,0.251,8.002604001816996,8.056,NA,-0.500327699999616
Cabral,2021-09-02T22:13:00Z,26.3991018867925,37.0148618787363,0.303,7.991620536649644,8.039,NA,-0.500327699999616
Cabral,2021-09-02T22:14:00Z,26.3490323450135,37.025337746432,0.269,7.953668444072349,7.991,NA,-0.500327699999616
Cabral,2021-09-02T22:15:00Z,26.3189628032345,37.033281556895,0.277,7.974101393858464,8.008,NA,-0.500327699999616
Cabral,2021-09-02T22:16:00Z,26.3288932614555,37.0387716819234,0.258,7.96643198528472,8,NA,-0.500327699999616
Cabral,2021-09-02T22:17:00Z,26.3188237196765,37.0333682934497,0.297,7.953247157831734,7.971,NA,-0.500327699999616
Cabral,2021-09-02T22:18:00Z,26.2087541778976,37.0978335574237,0.267,7.993179415937585,7.982,NA,-0.500327699999616
Cabral,2021-09-02T22:19:00Z,26.3586846361186,37.0554472178769,0.32,8.00081612163232,7.967,NA,-0.500327699999616
Cabral,2021-09-02T22:20:00Z,26.2386150943396,37.111635043592,0.267,7.9996608562270435,7.987,NA,-0.500327699999616
Cabral,2021-09-02T22:21:00Z,26.1385455525606,37.1464561185479,0.3,7.997315763016969,7.988,NA,-0.500327699999616
Cabral,2021-09-02T22:22:00Z,26.3984760107817,37.036982243833,0.32,8.000912183252906,7.997,NA,-0.500327699999616
Cabral,2021-09-02T22:23:00Z,26.3584064690027,37.0393453607179,0.263,7.986409112521185,7.959,NA,-0.500327699999616
Cabral,2021-09-02T22:24:00Z,26.2483369272237,37.0413294117451,0.322,8.002101598731818,7.947,NA,-0.500327699999616
Cabral,2021-09-02T22:25:00Z,26.1882673854447,37.1089050338972,0.292,7.979560057283544,7.915,NA,-0.500327699999616
Cabral,2021-09-02T22:26:00Z,26.3181978436658,37.0826240419931,0.379,7.998399917385149,7.932,NA,-0.500327699999616
Cabral,2021-09-02T22:27:00Z,26.2881283018868,37.0743038290452,0.318,7.99975705100099,7.921,NA,-0.500327699999616
Cabral,2021-09-02T22:28:00Z,26.1780587601078,37.1171321980646,0.313,7.99274927475832,7.911,NA,-0.500327699999616
Cabral,2021-09-02T22:29:00Z,26.1879892183288,37.0819093931454,0.342,7.997368313916922,7.907,NA,-0.500327699999616
Cabral,2021-09-02T22:30:00Z,26.1879196765499,37.1199623955007,0.257,7.993754247901019,7.91,NA,-0.500327699999616
Cabral,2021-09-02T22:31:00Z,26.1878501347709,37.1009637590355,0.356,7.989945470071018,7.904,NA,-0.500327699999616
Cabral,2021-09-02T22:32:00Z,26.1777805929919,37.0901303929111,0.239,7.987916822777002,7.894,NA,-0.500327699999616
Cabral,2021-09-02T22:33:00Z,26.1277110512129,37.1252443272206,0.316,7.985782308835438,7.887,NA,-0.500327699999616
Cabral,2021-09-02T22:34:00Z,26.107641509434,37.1387905812063,0.307,7.968380718322615,7.87,NA,-0.500327699999616
Cabral,2021-09-02T22:35:00Z,26.027571967655,37.1739801035481,0.325,7.965384383933448,7.861,NA,-0.500327699999616
Cabral,2021-09-02T22:36:00Z,26.097502425876,37.1497051462695,0.32,7.966767277202431,7.881,NA,-0.500327699999616
Cabral,2021-09-02T22:37:00Z,26.147432884097,37.1309098149029,0.282,7.986960760525197,7.872,NA,-0.500327699999616
Cabral,2021-09-02T22:38:00Z,26.1473633423181,37.0956979952598,0.341,7.98461465360854,7.887,NA,-0.500327699999616
Cabral,2021-09-02T22:39:00Z,26.2372938005391,37.0554686868307,0.325,7.974414567846841,7.878,NA,-0.500327699999616
Cabral,2021-09-02T22:40:00Z,26.2172242587601,37.1015347674442,0.388,7.969407619283456,7.851,NA,-0.500327699999616
Cabral,2021-09-02T22:41:00Z,26.1471547169811,37.1175237453298,0.32,7.952744102817748,7.856,NA,-0.500327699999616
Cabral,2021-09-02T22:42:00Z,26.1970851752022,37.0825143462719,0.34,7.948395578443005,7.849,NA,-0.500327699999616
Cabral,2021-09-02T22:43:00Z,26.1870156334232,37.0635525216375,0.3,7.95879985170734,7.817,NA,-0.500327699999616
Cabral,2021-09-02T22:44:00Z,26.0869460916442,37.1310162097111,0.275,7.953469004827378,7.809,NA,-0.500327699999616
Cabral,2021-09-02T22:45:00Z,26.0768765498652,37.1310986785212,0.279,7.953278341591072,7.808,NA,-0.500327699999616
Cabral,2021-09-02T22:46:00Z,25.9968070080863,37.1608454046996,0.305,7.954643385976039,7.808,NA,-0.500327699999616
Cabral,2021-09-02T22:47:00Z,25.9867374663073,27.8492061118705,0.32,7.955459552983569,7.801,NA,-0.500327699999616
