Site,date,TempInSitu,Salinity_psu,Season,Depth,pH,DO_mg_L,Rn_dpm_L,PAR_calc
Varari,2021-08-20T03:31:00Z,25.7,33.1264994752207,Dry,0.511,7.802069449144012,6.058,NA,0
Varari,2021-08-20T03:32:00Z,25.7,33.0471884410437,Dry,0.49,7.812863782003253,6.18,NA,0
Varari,2021-08-20T03:33:00Z,25.7,33.0373219825701,Dry,0.536,7.836813708034695,6.183,NA,0
Varari,2021-08-20T03:34:00Z,25.69,33.0722037580038,Dry,0.536,7.786693329680557,6.079,NA,0
Varari,2021-08-20T03:35:00Z,25.69,33.1238083751605,Dry,0.508,7.828855870381869,6.237,NA,0
Varari,2021-08-20T03:36:00Z,25.7,32.7017003753005,Dry,0.54,7.797515589969019,6.108,NA,0
Varari,2021-08-20T03:37:00Z,25.7,32.7887080151182,Dry,0.547,7.801534544007419,6.052,NA,0
Varari,2021-08-20T03:38:00Z,25.69,32.6953840878303,Dry,0.554,7.805908110333023,6.099,NA,0
Varari,2021-08-20T03:39:00Z,25.69,32.6070947916231,Dry,0.538,7.770148292513786,6.02,NA,0
Varari,2021-08-20T03:40:00Z,25.68,32.5836703318165,Dry,0.517,7.777738819881077,5.973,NA,0
Varari,2021-08-20T03:41:00Z,25.68,32.4017614704542,Dry,0.527,7.779425603740475,5.974,NA,0
Varari,2021-08-20T03:42:00Z,25.67,32.3750595874891,Dry,0.477,7.793299053695878,6,NA,0
Varari,2021-08-20T03:43:00Z,25.68,32.1668080193651,Dry,0.515,7.806960631220856,6.048,NA,0
Varari,2021-08-20T03:44:00Z,25.68,32.1409350603443,Dry,0.502,7.797305512650094,6.075,NA,0
Varari,2021-08-20T03:45:00Z,25.68,32.1280720366029,Dry,0.515,7.792287084990324,6.058,NA,0
Varari,2021-08-20T03:46:00Z,25.68,32.1354428865116,Dry,0.492,7.783811241774909,6.04,NA,0
Varari,2021-08-20T03:47:00Z,25.67,32.1295385413613,Dry,0.502,7.777738819881077,6.011,NA,0
Varari,2021-08-20T03:48:00Z,25.67,32.0176846790147,Dry,0.501,7.787522166265585,6.007,NA,0
Varari,2021-08-20T03:49:00Z,25.67,32.0249808215232,Dry,0.466,7.803377934543926,6.051,NA,0
Varari,2021-08-20T03:50:00Z,25.66,31.9609022128135,Dry,0.495,7.782995476928644,6.044,NA,0
Varari,2021-08-20T03:51:00Z,25.66,32.0246927746252,Dry,0.479,7.781983338861612,5.968,NA,0
Varari,2021-08-20T03:52:00Z,25.66,32.006413315848,Dry,0.479,7.79173912591408,5.97,NA,0
Varari,2021-08-20T03:53:00Z,25.64,31.9876163968039,Dry,0.484,7.811305818683096,5.983,NA,0
Varari,2021-08-20T03:54:00Z,25.66,31.942772761202,Dry,0.452,7.800679080368889,5.999,NA,0
Varari,2021-08-20T03:55:00Z,25.66,32.0173952504058,Dry,0.475,7.813032443454179,6.054,NA,0
Varari,2021-08-20T03:56:00Z,25.66,32.0155167208685,Dry,0.49,7.781281065985813,5.975,NA,0
Varari,2021-08-20T03:57:00Z,25.66,32.0210078544539,Dry,0.526,7.793299053695878,6.023,NA,0
Varari,2021-08-20T03:58:00Z,25.67,31.995797772951,Dry,0.502,7.754798559393265,5.926,NA,0
Varari,2021-08-20T03:59:00Z,25.67,32.008510681493,Dry,0.474,7.804052648087685,5.983,NA,0
Varari,2021-08-20T04:00:00Z,25.67,31.935783021454,Dry,0.452,7.779425603740475,5.93,NA,0
Varari,2021-08-20T04:01:00Z,25.67,32.0671011347518,Dry,0.486,7.767786795110629,5.918,NA,0
Varari,2021-08-20T04:02:00Z,25.67,32.0286651086413,Dry,0.472,7.7480514239556735,5.851,NA,0
Varari,2021-08-20T04:03:00Z,25.66,31.9572906432915,Dry,0.466,7.772172433145064,5.855,NA,0
Varari,2021-08-20T04:04:00Z,25.67,31.8489328815828,Dry,0.513,7.797811547807913,5.958,NA,0
Varari,2021-08-20T04:05:00Z,25.67,31.8651739371866,Dry,0.531,7.773859217004461,5.96,NA,0
Varari,2021-08-20T04:06:00Z,25.67,31.8886354624495,Dry,0.497,7.775589601348686,5.882,NA,0
Varari,2021-08-20T04:07:00Z,25.67,31.8453239291021,Dry,0.502,7.782673382287562,5.903,NA,0
Varari,2021-08-20T04:08:00Z,25.67,31.8705879021768,Dry,0.524,7.770698419271842,5.935,NA,0
Varari,2021-08-20T04:09:00Z,25.67,31.908561774101,Dry,0.502,7.786721257109778,5.869,NA,0
Varari,2021-08-20T04:10:00Z,25.67,31.829156585254,Dry,0.493,7.765931332865291,5.87,NA,0
Varari,2021-08-20T04:11:00Z,25.67,31.8489328815828,Dry,0.45,7.772003754759124,5.852,NA,0
Varari,2021-08-20T04:12:00Z,25.67,31.8705879021768,Dry,0.502,7.772172433145064,5.839,NA,0
Varari,2021-08-20T04:13:00Z,25.66,31.8631228685498,Dry,0.47,7.754175219409024,5.857,NA,0
Varari,2021-08-20T04:14:00Z,25.66,31.8631228685498,Dry,0.486,7.769527007792734,5.862,NA,0
Varari,2021-08-20T04:15:00Z,25.64,31.8212474046354,Dry,0.481,7.773717544647515,5.964,NA,0
Varari,2021-08-20T04:16:00Z,25.64,31.8338125742415,Dry,0.461,7.763427474299354,5.933,NA,0
Varari,2021-08-20T04:17:00Z,25.64,31.9277141307607,Dry,0.452,7.774054924003193,5.923,NA,0
Varari,2021-08-20T04:18:00Z,25.64,31.9385516328068,Dry,0.507,7.790586512431386,5.902,NA,0
Varari,2021-08-20T04:19:00Z,25.64,31.9367453435755,Dry,0.461,7.776079200137257,5.85,NA,0
Varari,2021-08-20T04:20:00Z,25.63,31.945544948975,Dry,0.472,7.783164166606483,5.912,NA,0
Varari,2021-08-20T04:21:00Z,25.63,31.9528441519299,Dry,0.459,7.750295097070285,5.884,NA,0
Varari,2021-08-20T04:22:00Z,25.64,31.9458491996718,Dry,0.464,7.756679887185806,5.804,NA,0
Varari,2021-08-20T04:23:00Z,25.63,31.9437382547835,Dry,0.472,7.766126509144773,5.828,NA,0
Varari,2021-08-20T04:24:00Z,25.63,31.9165674511694,Dry,0.481,7.756848576863645,5.808,NA,0
Varari,2021-08-20T04:25:00Z,25.63,31.8966974167057,Dry,0.479,7.762752715587999,5.791,NA,0
Varari,2021-08-20T04:26:00Z,25.63,31.8624531231321,Dry,0.457,7.8011851155267085,5.887,NA,0
Varari,2021-08-20T04:27:00Z,25.64,31.8861033273402,Dry,0.459,7.803377934543926,5.976,NA,0
Varari,2021-08-20T04:28:00Z,25.66,31.9119346251545,Dry,0.522,7.792076482685959,5.934,NA,0
Varari,2021-08-20T04:29:00Z,25.66,31.9264503724907,Dry,0.506,7.750607058783612,5.771,NA,0
Varari,2021-08-20T04:30:00Z,25.66,31.9227671772777,Dry,0.497,7.761403198165289,5.775,NA,0
Varari,2021-08-20T04:31:00Z,25.64,31.9059685661167,Dry,0.457,7.773238429160224,5.777,NA,0
Varari,2021-08-20T04:32:00Z,25.64,31.8824916680019,Dry,0.457,7.80829892860445,5.856,NA,0
Varari,2021-08-20T04:33:00Z,25.63,31.8641868769375,Dry,0.463,7.821119344120192,6.001,NA,0
Varari,2021-08-20T04:34:00Z,25.63,31.9528441519299,Dry,0.495,7.785019753062708,6.044,NA,0
Varari,2021-08-20T04:35:00Z,25.63,32.0092227880041,Dry,0.502,7.75870416331987,5.874,NA,0
Varari,2021-08-20T04:36:00Z,25.64,32.0350300701145,Dry,0.477,7.772705406580482,5.75,NA,0
Varari,2021-08-20T04:37:00Z,25.63,31.9618781706201,Dry,0.452,7.7544869213739025,5.771,NA,0
Varari,2021-08-20T04:38:00Z,25.63,31.9401249130834,Dry,0.445,7.784851063384869,5.757,NA,0
Varari,2021-08-20T04:39:00Z,25.63,31.9057290171104,Dry,0.455,7.798148904579793,5.911,NA,0
Varari,2021-08-20T04:40:00Z,25.64,31.9530747635325,Dry,0.493,7.755330369763096,5.843,NA,0
Varari,2021-08-20T04:41:00Z,25.64,31.9876163968039,Dry,0.473,7.758198094286354,5.82,NA,0
Varari,2021-08-20T04:42:00Z,25.63,31.9873923397727,Dry,0.524,7.755187425236521,5.816,NA,0
Varari,2021-08-20T04:43:00Z,25.63,31.9855130033558,Dry,0.472,7.783697889377696,5.786,NA,0
Varari,2021-08-20T04:44:00Z,25.63,31.9600713357616,Dry,0.477,7.732244093146582,5.758,NA,0
Varari,2021-08-20T04:45:00Z,25.63,31.9437382547835,Dry,0.418,7.733883191657568,5.733,NA,0
Varari,2021-08-20T04:46:00Z,25.61,31.9142840164291,Dry,0.439,7.747549342707879,5.775,NA,0
Varari,2021-08-20T04:47:00Z,25.61,31.8655696555668,Dry,0.472,7.729496525888332,5.693,NA,0
Varari,2021-08-20T04:48:00Z,25.59,31.7861405602668,Dry,0.454,7.765770877441628,5.724,NA,0
Varari,2021-08-20T04:49:00Z,25.59,31.7897540063217,Dry,0.459,7.711274991154585,5.706,NA,0
Varari,2021-08-20T04:50:00Z,25.59,31.8291446125376,Dry,0.439,7.758392743690263,5.763,NA,0
Varari,2021-08-20T04:51:00Z,25.59,32.3082776669981,Dry,0.445,7.794494751537668,5.84,NA,0
Varari,2021-08-20T04:52:00Z,25.61,33.1939158332796,Dry,0.489,7.724434988462291,5.739,NA,0
Varari,2021-08-20T04:53:00Z,25.61,33.0491719078031,Dry,0.423,7.707276349401647,5.655,NA,0
Varari,2021-08-20T04:54:00Z,25.61,32.9547888344036,Dry,0.432,7.770539213620231,5.756,NA,0
Varari,2021-08-20T04:55:00Z,25.59,33.5415959811778,Dry,0.524,7.756030930092769,5.8,NA,0
Varari,2021-08-20T04:56:00Z,25.61,33.6459364695957,Dry,0.47,7.733931102859078,5.768,NA,0
Varari,2021-08-20T04:57:00Z,25.61,33.6006112152417,Dry,0.446,7.731569289261584,5.746,NA,0
Varari,2021-08-20T04:58:00Z,25.62,33.5625053851187,Dry,0.438,7.733931102859078,5.725,NA,0
Varari,2021-08-20T04:59:00Z,25.61,33.5105721497767,Dry,0.425,7.753163013581527,5.804,NA,0
Varari,2021-08-20T05:00:00Z,25.61,33.6706435018622,Dry,0.446,7.7401730387953105,5.663,NA,0
Varari,2021-08-20T05:01:00Z,25.61,33.4697902265655,Dry,0.443,7.775262840815218,5.811,NA,0
Varari,2021-08-20T05:02:00Z,25.61,33.5882978120058,Dry,0.45,7.743040955306554,5.776,NA,0
Varari,2021-08-20T05:03:00Z,25.61,33.6253130178255,Dry,0.448,7.710937555326181,5.601,NA,0
Varari,2021-08-20T05:04:00Z,25.61,33.9269920403481,Dry,0.414,7.698114993846877,5.507,NA,0
Varari,2021-08-20T05:05:00Z,25.59,33.9334855350557,Dry,0.405,7.774223613681031,5.729,NA,0
Varari,2021-08-20T05:06:00Z,25.62,34.1549668377647,Dry,0.457,7.752631334917677,5.672,NA,0
Varari,2021-08-20T05:07:00Z,25.62,34.1207882726771,Dry,0.432,7.707928570290419,5.641,NA,0
Varari,2021-08-20T05:08:00Z,25.63,34.1646366042199,Dry,0.423,7.718893399349935,5.633,NA,0
Varari,2021-08-20T05:09:00Z,25.62,34.0696766129184,Dry,0.448,7.742341264569515,5.644,NA,0
Varari,2021-08-20T05:10:00Z,25.63,34.1325074343113,Dry,0.459,7.703564928034157,5.596,NA,0
Varari,2021-08-20T05:11:00Z,25.62,34.0973484190945,Dry,0.42,7.727014363037846,5.558,NA,0
Varari,2021-08-20T05:12:00Z,25.62,33.9701167634397,Dry,0.43,7.743040955306554,5.648,NA,0
Varari,2021-08-20T05:13:00Z,25.62,34.0952309256295,Dry,0.434,7.756030930092769,5.707,NA,0
Varari,2021-08-20T05:14:00Z,25.61,34.1539132313358,Dry,0.459,7.728026568865343,5.728,NA,0
Varari,2021-08-20T05:15:00Z,25.61,34.1624603063021,Dry,0.475,7.6877070367366995,5.518,NA,0
Varari,2021-08-20T05:16:00Z,25.61,33.9501988517561,Dry,0.42,7.701540516379163,5.425,NA,0
Varari,2021-08-20T05:17:00Z,25.61,33.8055256006515,Dry,0.393,7.757380537862765,5.665,NA,0
Varari,2021-08-20T05:18:00Z,25.61,34.0771508681359,Dry,0.441,7.761260660201505,5.767,NA,0
Varari,2021-08-20T05:19:00Z,25.61,34.3737611266264,Dry,0.438,7.715373996021627,5.688,NA,0
Varari,2021-08-20T05:20:00Z,25.61,34.1710807767022,Dry,0.439,7.701995505873509,5.574,NA,0
Varari,2021-08-20T05:21:00Z,25.61,34.0516668504256,Dry,0.466,7.718361143551042,5.561,NA,0
Varari,2021-08-20T05:22:00Z,25.59,33.9840828997407,Dry,0.432,7.724652549440352,5.591,NA,0
Varari,2021-08-20T05:23:00Z,25.61,34.0665625859718,Dry,0.421,7.775768943728967,5.641,NA,0
Varari,2021-08-20T05:24:00Z,25.59,34.0560202845208,Dry,0.423,7.764803380597746,5.749,NA,0
Varari,2021-08-20T05:25:00Z,25.61,34.138938404893,Dry,0.443,7.7246037063764925,5.662,NA,0
Varari,2021-08-20T05:26:00Z,25.59,34.1796480719583,Dry,0.484,7.736245242456388,5.73,NA,0
Varari,2021-08-20T05:27:00Z,25.59,34.2913540139843,Dry,0.448,7.698789865503683,5.615,NA,0
Varari,2021-08-20T05:28:00Z,25.59,34.1411346427658,Dry,0.409,7.71684268232323,5.568,NA,0
Varari,2021-08-20T05:29:00Z,25.59,34.1283470762845,Dry,0.395,7.7251586523541,5.623,NA,0
Varari,2021-08-20T05:30:00Z,25.61,33.3543322193724,Dry,0.421,7.701995505873509,5.559,NA,0
Varari,2021-08-20T05:31:00Z,25.61,33.3281335458326,Dry,0.412,7.724989951382851,5.631,NA,0
Varari,2021-08-20T05:32:00Z,25.61,33.0235193964759,Dry,0.432,7.7017092173504125,5.566,NA,0
Varari,2021-08-20T05:33:00Z,25.61,32.9920575114679,Dry,0.43,7.715880098935375,5.476,NA,0
Varari,2021-08-20T05:34:00Z,25.61,32.8923257969587,Dry,0.407,7.729713578577838,5.503,NA,0
Varari,2021-08-20T05:35:00Z,25.61,32.9685186390582,Dry,0.407,7.751307302897781,5.584,NA,0
Varari,2021-08-20T05:36:00Z,25.61,33.0392884208001,Dry,0.423,7.718073211561619,5.605,NA,0
Varari,2021-08-20T05:37:00Z,25.61,33.1183691784784,Dry,0.384,7.737642524226567,5.619,NA,0
Varari,2021-08-20T05:38:00Z,25.62,34.3227979694386,Dry,0.432,7.739666935881562,5.622,NA,0
Varari,2021-08-20T05:39:00Z,25.62,34.5255822580844,Dry,0.448,7.735280710629074,5.544,NA,0
Varari,2021-08-20T05:40:00Z,25.62,34.514608169735,Dry,0.412,7.743884460162801,5.535,NA,0
Varari,2021-08-20T05:41:00Z,25.62,34.5607762574168,Dry,0.452,7.712506079510384,5.546,NA,0
Varari,2021-08-20T05:42:00Z,25.62,33.5768544822365,Dry,0.391,7.734099803830327,5.52,NA,0
Varari,2021-08-20T05:43:00Z,25.62,33.5195366890348,Dry,0.421,7.713299606125001,5.638,NA,0
Varari,2021-08-20T05:44:00Z,25.62,33.0813858866702,Dry,0.396,7.732364730429756,5.443,NA,0
Varari,2021-08-20T05:45:00Z,25.61,33.4759070190419,Dry,0.4,7.730002679630936,5.625,NA,0
Varari,2021-08-20T05:46:00Z,25.59,33.6689380162591,Dry,0.427,7.704188838758126,5.49,NA,0
Varari,2021-08-20T05:47:00Z,25.59,33.5805121820607,Dry,0.43,7.727640628832117,5.452,NA,0
Varari,2021-08-20T05:48:00Z,25.59,33.5436363551886,Dry,0.414,7.725953449690104,5.531,NA,0
Varari,2021-08-20T05:49:00Z,25.59,33.5538385171704,Dry,0.407,7.71937345103625,5.522,NA,0
Varari,2021-08-20T05:50:00Z,25.59,33.590716102478,Dry,0.411,7.688329354823197,5.466,NA,0
Varari,2021-08-20T05:51:00Z,25.59,33.5191531515738,Dry,0.4,7.717854989808438,5.426,NA,0
Varari,2021-08-20T05:52:00Z,25.58,33.3621549672556,Dry,0.405,7.717011400237431,5.454,NA,0
Varari,2021-08-20T05:53:00Z,25.58,33.4999803009596,Dry,0.42,7.705560953342269,5.473,NA,0
Varari,2021-08-20T05:54:00Z,25.59,33.5600329243193,Dry,0.416,7.698305597252354,5.497,NA,0
Varari,2021-08-20T05:55:00Z,25.58,33.5163037742428,Dry,0.42,7.72901431372595,5.49,NA,0
Varari,2021-08-20T05:56:00Z,25.58,33.3924514316178,Dry,0.391,7.707754433090384,5.534,NA,0
Varari,2021-08-20T05:57:00Z,25.58,33.5346691711253,Dry,0.404,7.7021863691144015,5.502,NA,0.028215681079018395
Varari,2021-08-20T05:58:00Z,25.58,33.504061052459,Dry,0.425,7.743525025905782,5.587,NA,0.028215681079018395
Varari,2021-08-20T05:59:00Z,25.58,33.43295053386,Dry,0.464,7.72648337555505,5.585,NA,0.028215681079018395
Varari,2021-08-20T06:00:00Z,25.58,33.4816907466352,Dry,0.423,7.676033341348425,5.461,NA,0.05643131470424123
Varari,2021-08-20T06:01:00Z,25.58,33.4247918237109,Dry,0.396,7.691050241162437,5.341,NA,0.08464690088294446
Varari,2021-08-20T06:02:00Z,25.58,33.2316962726606,Dry,0.411,7.753648778589386,5.552,NA,0.08464690088294446
Varari,2021-08-20T06:03:00Z,25.58,33.4613627595469,Dry,0.443,7.708210039802618,5.588,NA,0.11286243961149012
Varari,2021-08-20T06:04:00Z,25.57,33.5911660835451,Dry,0.41,7.71804691498538,5.483,NA,0.14107793089351617
Varari,2021-08-20T06:05:00Z,25.56,33.4780163774339,Dry,0.443,7.693529123881018,5.418,NA,0.19750877110345755
Varari,2021-08-20T06:06:00Z,25.56,33.4495910977773,Dry,0.407,7.708210039802618,5.488,NA,0.25393942152004456
Varari,2021-08-20T06:07:00Z,25.56,33.5003948335314,Dry,0.446,7.740778048686168,5.66,NA,0.2821546755512827
Varari,2021-08-20T06:08:00Z,25.56,33.6128327978861,Dry,0.455,7.706691324362453,5.531,NA,0.39501521720012533
Varari,2021-08-20T06:09:00Z,25.56,33.5453045985808,Dry,0.423,7.673448330838831,5.371,NA,0.4514452033326961
Varari,2021-08-20T06:10:00Z,25.56,33.3244191061943,Dry,0.403,7.713609916923207,5.494,NA,0.5925193383191072
Varari,2021-08-20T06:11:00Z,25.56,33.6911075623767,Dry,0.459,7.7053413550823056,5.503,NA,0.6207340229739202
Varari,2021-08-20T06:12:00Z,25.56,33.600579879446,Dry,0.43,7.653892635918888,5.409,NA,0.7618067345210875
Varari,2021-08-20T06:13:00Z,25.54,33.4887028783022,Dry,0.416,7.697432060855205,5.338,NA,0.8746640497047338
Varari,2021-08-20T06:14:00Z,25.53,33.3403156796366,Dry,0.392,7.728122086684788,5.605,NA,1.0439485990646062
Varari,2021-08-20T06:15:00Z,25.54,33.5600321353041,Dry,0.457,7.698275848160173,5.552,NA,1.1003764026136196
Varari,2021-08-20T06:16:00Z,25.54,33.6275907550394,Dry,0.407,7.741790525646278,5.483,NA,1.3260857189379749
Varari,2021-08-20T06:17:00Z,25.54,33.5416505427939,Dry,0.428,7.692200579564408,5.476,NA,1.5517919987287314
Varari,2021-08-20T06:18:00Z,25.54,33.5375659589055,Dry,0.41,7.70584759356236,5.371,NA,1.5235788798127032
Varari,2021-08-20T06:19:00Z,25.54,33.2409130753325,Dry,0.41,7.721203494124034,5.453,NA,1.8339205783959187
Varari,2021-08-20T06:20:00Z,25.54,33.3914475404715,Dry,0.419,7.741453033326241,5.495,NA,1.8621331754184212
Varari,2021-08-20T06:21:00Z,25.54,33.419730135466,Dry,0.403,7.712428693803078,5.542,NA,2.0878322435928567
Varari,2021-08-20T06:22:00Z,25.56,33.5330555456692,Dry,0.437,7.71327242460317,5.427,NA,2.454586753327021
Varari,2021-08-20T06:23:00Z,25.53,33.3564238536393,Dry,0.394,7.755965203087823,5.629,NA,2.5674326817206747
Varari,2021-08-20T06:24:00Z,25.56,33.6787042483123,Dry,0.453,7.700953954921828,5.544,NA,2.7367001510428963
Varari,2021-08-20T06:25:00Z,25.56,33.6911075623767,Dry,0.409,7.727784594364752,5.505,NA,2.962387453397241
Varari,2021-08-20T06:26:00Z,25.56,33.4841392401441,Dry,0.428,7.679016954119437,5.469,NA,0.7053777922446898
Varari,2021-08-20T06:27:00Z,25.56,33.5453045985808,Dry,0.403,7.737065633165763,5.477,NA,3.611221534985816
Varari,2021-08-20T06:28:00Z,25.54,33.4238124687184,Dry,0.435,7.723059701884236,5.603,NA,3.8933154820260825
Varari,2021-08-20T06:29:00Z,25.54,33.5989158641819,Dry,0.439,7.730484532925046,5.567,NA,4.006151732555736
Varari,2021-08-20T06:30:00Z,25.54,33.553904762346,Dry,0.434,7.693719396713349,5.545,NA,4.288239038207394
Varari,2021-08-20T06:31:00Z,25.54,33.5171442092131,Dry,0.432,7.668723438358315,5.392,NA,4.429280912117974
Varari,2021-08-20T06:32:00Z,25.53,33.4635267222554,Dry,0.419,7.6845855774000436,5.435,NA,4.739568860273721
Varari,2021-08-20T06:33:00Z,25.53,33.4169314695968,Dry,0.412,7.729640802124954,5.397,NA,4.7113611021704855
Varari,2021-08-20T06:34:00Z,25.53,33.3906850972651,Dry,0.432,7.678510715639382,5.448,NA,4.795984234173375
Varari,2021-08-20T06:35:00Z,25.53,33.4635267222554,Dry,0.396,7.740778048686168,5.595,NA,5.078058257517114
Varari,2021-08-20T06:36:00Z,25.53,33.5960031156789,Dry,0.423,7.723059701884236,5.624,NA,5.247300394625199
Varari,2021-08-20T06:37:00Z,25.53,33.7050512512871,Dry,0.45,7.70688247867084,5.565,NA,5.726810509644565
Varari,2021-08-20T06:38:00Z,25.53,33.614465863601,Dry,0.455,7.676843650614002,5.418,NA,5.726810509644565
Varari,2021-08-20T06:39:00Z,25.53,33.4980968997,Dry,0.398,7.701122701081846,5.439,NA,3.0752299659798155
Varari,2021-08-20T06:40:00Z,25.53,33.4980968997,Dry,0.428,7.726265878924586,5.529,NA,2.9905981527044787
Varari,2021-08-20T06:41:00Z,25.56,33.6128327978861,Dry,0.423,7.733208642585823,5.566,NA,4.570321600105672
Varari,2021-08-20T06:42:00Z,25.54,33.6317500275346,Dry,0.432,7.697094545933219,5.57,NA,6.290922506377683
Varari,2021-08-20T06:43:00Z,25.53,33.7360094281284,Dry,0.423,7.706713721209846,5.518,NA,6.093485465702543
Varari,2021-08-20T06:44:00Z,25.53,33.5980463454033,Dry,0.43,7.716839168869456,5.542,NA,6.8268113297526725
Varari,2021-08-20T06:45:00Z,25.53,33.5796579798818,Dry,0.444,7.677349922996981,5.481,NA,6.967831858484715
Varari,2021-08-20T06:46:00Z,25.53,33.5673999470502,Dry,0.418,7.678510715639382,5.393,NA,6.71399405302509
Varari,2021-08-20T06:47:00Z,25.54,33.4298632132698,Dry,0.412,7.786873515181749,5.55,NA,6.572971389919985
Varari,2021-08-20T06:48:00Z,25.53,33.4614847769176,Dry,0.414,7.732196097819862,5.652,NA,7.221665822118666
Varari,2021-08-20T06:49:00Z,25.53,34.0648504026453,Dry,0.434,7.711438930117664,5.485,NA,4.65494544365356
Varari,2021-08-20T06:50:00Z,25.53,33.6864346891561,Dry,0.403,7.711945202500645,5.518,NA,7.560105130891316
Varari,2021-08-20T06:51:00Z,25.53,33.7982313555935,Dry,0.441,7.670768382018236,5.493,NA,7.870335164250719
Varari,2021-08-20T06:52:00Z,25.52,33.5217214229324,Dry,0.421,7.750590661068151,5.589,NA,7.842132671084983
Varari,2021-08-20T06:53:00Z,25.52,33.6238908428211,Dry,0.457,7.762066168415707,5.747,NA,7.729322224142379
Varari,2021-08-20T06:54:00Z,25.53,33.9844936792604,Dry,0.468,7.7411402432525165,5.675,NA,8.208761382938974
Varari,2021-08-20T06:55:00Z,25.53,33.9067977626496,Dry,0.423,7.721733135238266,5.679,NA,8.180559458895004
Varari,2021-08-20T06:56:00Z,25.52,33.8369247621885,Dry,0.441,7.685787796046656,5.585,NA,8.34977029176298
Varari,2021-08-20T06:57:00Z,25.53,33.7650732935104,Dry,0.421,7.691525549720434,5.501,NA,8.236963259558252
Varari,2021-08-20T06:58:00Z,25.53,33.6247560700905,Dry,0.423,7.70637620628786,5.535,NA,7.531902116017591
Varari,2021-08-20T06:59:00Z,25.53,33.7133014605484,Dry,0.437,7.720551833011312,5.666,NA,8.011346918676281
Varari,2021-08-20T07:00:00Z,25.53,33.8357046715224,Dry,0.43,7.719033015862371,5.627,NA,7.672916716102918
Varari,2021-08-20T07:01:00Z,25.53,33.8441060201537,Dry,0.435,7.685281523663675,5.535,NA,7.7011194938349945
Varari,2021-08-20T07:02:00Z,25.52,33.6814920940826,Dry,0.4,7.734896217195757,5.669,NA,3.921524615812814
Varari,2021-08-20T07:03:00Z,25.52,33.9331039531809,Dry,0.45,7.7411402432525165,5.683,NA,9.25219923242912
Varari,2021-08-20T07:04:00Z,25.52,33.9246975195433,Dry,0.446,7.694056911635336,5.5,NA,9.364999435467325
Varari,2021-08-20T07:05:00Z,25.52,33.7103350395385,Dry,0.403,7.711607687578658,5.581,NA,8.039549127279315
Varari,2021-08-20T07:06:00Z,25.52,33.6238908428211,Dry,0.457,7.7343899448127775,5.65,NA,7.870335164250719
Varari,2021-08-20T07:07:00Z,25.52,33.7994440839986,Dry,0.466,7.700807210075075,5.65,NA,9.562397964993579
Varari,2021-08-20T07:08:00Z,25.52,33.7662064641751,Dry,0.452,7.711101415195677,5.596,NA,20.951176853544894
Varari,2021-08-20T07:09:00Z,25.52,33.6238908428211,Dry,0.441,7.671274654401216,5.495,NA,30.529798596053297
Varari,2021-08-20T07:10:00Z,25.52,33.5890747845727,Dry,0.448,7.735571247039731,5.529,NA,18.64021883834721
Varari,2021-08-20T07:11:00Z,25.52,33.5522941569441,Dry,0.41,7.733208642585823,5.569,NA,14.15830674114477
Varari,2021-08-20T07:12:00Z,25.52,33.6835365294946,Dry,0.444,7.734558702273771,5.69,NA,20.443920685196645
Varari,2021-08-20T07:13:00Z,25.52,33.9142447607202,Dry,0.443,7.711438930117664,5.665,NA,26.614494467929035
Varari,2021-08-20T07:14:00Z,25.52,33.8723657297661,Dry,0.439,7.740465213408542,5.682,NA,16.49807074178534
Varari,2021-08-20T07:15:00Z,25.52,33.791115933205504,Dry,0.457,7.753628295366034,5.788,NA,19.06297887630717
Varari,2021-08-20T07:16:00Z,25.53,33.9739669058868,Dry,0.459,7.739621426103575,5.703,NA,18.442927171083284
Varari,2021-08-20T07:17:00Z,25.53,33.9466289435394,Dry,0.452,7.750590661068151,5.803,NA,25.684827392662555
Varari,2021-08-20T07:18:00Z,25.52,34.0617268136745,Dry,0.469,7.713295262188592,5.709,NA,25.03684710229936
Varari,2021-08-20T07:19:00Z,25.52,33.966732975811,Dry,0.443,7.740127698486555,5.714,NA,22.134714868578158
Varari,2021-08-20T07:20:00Z,25.52,33.9730207246169,Dry,0.444,7.711219802647578,5.692,NA,30.98042235106186
Varari,2021-08-20T07:21:00Z,25.52,33.9226507854775,Dry,0.466,7.675777175435732,5.593,NA,44.662342925013945
Varari,2021-08-20T07:22:00Z,25.51,33.740528951965,Dry,0.443,7.727253372100556,5.651,NA,35.204430441088334
Varari,2021-08-20T07:23:00Z,25.51,33.7861165278043,Dry,0.439,7.742996575323445,5.764,NA,38.160602188687335
Varari,2021-08-20T07:24:00Z,25.51,33.8923790074152,Dry,0.457,7.775229250373199,5.783,NA,47.138532255059545
Varari,2021-08-20T07:25:00Z,25.51,33.923741601747,Dry,0.452,7.74620296708232,5.768,NA,52.00542718318684
Varari,2021-08-20T07:26:00Z,25.52,34.019380267856,Dry,0.464,7.743502847706424,5.758,NA,24.86780464376716
Varari,2021-08-20T07:27:00Z,25.52,33.9393907184448,Dry,0.435,7.704806374866386,5.725,NA,51.80852828438583
Varari,2021-08-20T07:28:00Z,25.51,33.9195742800595,Dry,0.441,7.733039885124829,5.788,NA,82.1879013504149
